Edad,D1_MaxD12m,DiasAtrasos_12m,AntiguedadSF_u24m,flg_Garantias,flg_SituacionLaboral,Default,flg_Clean
46,0.6453336,1,23,0,1,0,0
38,0.5244896,1,24,0,0,1,0
38,0.1034193,1,23,0,0,0,0
40,0.08488396,2,23,0,0,0,0
47,0.2625214,1,19,0,0,0,0
46,0.06626157,3,19,0,1,0,0
60,0.03384396,5,13,0,1,0,0
36,0.6876156,9,23,1,1,0,0
45,0.09651705,1,17,1,1,0,0
43,0.5032265,0,16,0,1,0,0
37,0.7203006,2,20,1,0,0,0
37,0.7939107,3,15,0,0,0,0
53,0.6641799,1,23,0,0,0,0
36,0.1577501,3,19,0,0,0,0
46,0.226129,2,16,0,0,1,0
35,0.7155814,2,24,0,1,0,0
33,0.04541166,2,21,0,1,0,0
34,0.4727652,2,18,0,0,1,0
39,0.4536319,2,23,0,1,0,0
39,0.0033045,3,12,0,1,0,0
35,0.001933953,2,16,1,1,1,0
38,0.5991945,1,21,0,1,0,0
31,0.5473484,3,24,0,1,0,0
33,0.002965497,3,23,0,1,0,0
39,0.8655888,2,20,0,0,0,0
37,0.2474858,1,23,0,1,0,0
40,0.6424846,1,23,0,1,0,0
39,0.4754018,1,24,1,1,0,0
42,0.4526214,2,22,0,1,0,0
39,0.004946329,4,22,0,1,0,0
47,0.9884696,3,22,0,1,0,0
42,0.5333619,2,22,0,1,1,0
39,0.999982,1,22,0,1,0,0
36,0.9371472,2,24,0,1,0,0
48,0.9764209,2,22,0,1,0,0
38,0.7805096,1,16,0,1,0,0
34,0.5557293,1,23,0,1,0,0
42,0.5395282,3,24,0,1,1,0
43,0.03519739,1,24,0,1,0,0
38,0.2393705,1,24,0,1,0,0
40,0.5059908,1,22,0,1,0,0
39,0.7539645,4,24,0,1,0,0
39,0.7060068,3,24,0,1,0,0
39,0.06420702,1,23,1,0,0,0
39,0.3809837,1,22,0,1,0,0
36,0.638385,2,23,0,1,0,0
40,0.003636761,3,23,0,1,0,0
43,0.7643144,3,22,0,1,1,0
40,0.7987586,4,22,0,1,0,0
42,0.6691993,5,23,0,0,1,0
36,0.03161062,1,20,0,1,1,0
40,0.9677138,2,24,0,1,0,0
37,0.4493385,2,24,0,0,0,0
38,0.8163828,0,18,0,1,0,0
52,0.2221928,1,24,0,1,1,0
46,0.9451431,1,20,0,1,0,0
43,0.1655928,2,22,0,1,0,0
34,0.712349,4,19,0,1,0,0
38,0.1630543,1,23,1,1,0,0
45,0.1147788,2,23,0,0,0,0
41,0.8142843,1,21,0,1,0,0
38,0.6277751,3,23,0,1,0,0
36,0.001398007,3,23,1,1,0,0
39,0.4192782,4,24,0,1,1,0
31,0.001668097,1,23,0,1,0,0
45,0.01223238,2,20,0,0,0,0
43,0.07246103,1,22,0,1,1,0
32,0.8480769,0,15,0,1,0,0
32,0.6953394,1,24,0,1,0,0
48,0.2341532,3,21,0,1,0,0
33,0.2372412,1,20,0,0,1,0
43,0.006248963,0,21,0,1,0,0
39,0.02153257,2,24,0,1,0,0
44,0.6101459,1,14,0,0,1,0
40,0.9837483,3,24,0,0,0,0
33,0.006777269,1,16,0,1,1,0
40,0.06149918,2,24,1,1,0,0
40,0.6459317,2,18,0,0,1,0
34,0.6759676,1,24,1,1,0,0
48,0.02119388,4,15,0,1,0,0
41,0.6941941,2,18,0,1,0,0
42,0.7189664,2,19,0,0,0,0
48,0.5288206,4,24,0,1,1,0
46,0.8431138,1,22,0,1,0,0
21,0.04575556,1,23,0,0,0,0
34,0.001988057,1,20,0,1,0,0
37,0.913604,9,21,0,0,1,0
33,0.02589274,2,13,0,1,0,0
30,0.04024156,1,14,0,1,0,0
47,0.2259536,1,15,0,1,0,0
49,0.4974229,4,24,0,0,1,0
43,0.8253649,3,24,0,1,0,0
41,0.06352214,3,24,0,1,0,0
41,0.6913546,2,24,0,1,0,0
44,0.007490734,1,24,0,1,0,0
42,0.000393877,1,22,0,1,0,0
36,0.2774602,1,11,0,1,0,0
45,0.001194169,1,23,0,0,0,0
38,0.9976822,2,23,0,1,0,0
39,0.9647095,3,21,1,1,0,0
38,0.9303371,1,20,1,1,0,0
46,0.9621981,2,24,0,1,0,0
39,0.9752247,1,19,0,1,1,0
37,0.01281141,2,20,0,1,0,0
48,0.2060155,1,23,0,1,0,0
39,0.5834881,5,24,0,1,0,0
49,0.642891,4,22,0,1,0,0
33,6.26E-05,1,19,0,1,0,0
41,0.916355,1,19,1,1,0,0
31,0.1650913,3,24,0,1,1,0
45,0.2965135,1,23,1,1,1,0
41,0.5594224,4,24,0,0,0,0
33,0.3550772,5,19,0,1,0,0
48,0.1484713,1,21,0,1,0,0
27,0.3050433,1,19,1,1,0,0
49,0.1670872,0,24,0,1,0,0
40,0.003460791,2,19,0,0,0,0
35,0.5633757,0,24,0,1,0,0
36,0.00032728,1,18,0,1,0,0
34,0.1001959,2,23,0,1,0,0
43,0.9718786,1,21,0,1,0,0
41,0.004683137,3,19,0,1,0,0
42,0.5762139,0,14,0,1,0,0
43,0.313875,2,20,0,0,0,0
36,0.05110572,4,14,0,1,0,0
38,0.6868774,3,21,0,1,1,0
61,0.09565542,2,23,1,1,0,0
29,0.2408215,2,18,0,0,0,0
41,0.9516693,2,23,0,0,0,0
46,0.6128978,3,23,0,1,0,0
37,0.001077105,5,21,1,1,0,0
44,0.04429978,1,21,0,0,0,0
44,0.1124918,3,22,0,1,0,0
46,0.6751995,5,21,0,1,1,0
35,0.7272978,8,22,0,0,1,0
38,0.250178,0,20,0,1,0,0
42,0.9998937,1,22,0,0,0,0
49,0.5231489,3,17,0,0,1,0
54,0.2685512,3,22,0,1,0,0
35,0.8019696,3,15,0,1,1,0
45,0.3523962,2,24,0,1,0,0
37,0.1286648,3,22,0,1,1,0
44,0.05204453,0,24,1,0,0,0
41,0.9976367,1,19,0,1,0,0
40,0.6619079,1,19,1,1,0,0
35,0.02916463,2,22,0,1,0,0
44,0.7656353,3,23,0,1,0,0
44,0.2229947,3,21,1,1,0,0
35,0.2106553,1,21,0,0,1,0
39,0.08049634,1,14,0,0,0,0
41,0.119237,2,24,0,0,0,0
36,0.3150625,2,18,0,1,0,0
42,0.3301556,1,24,1,1,0,0
44,0.04372509,2,21,0,1,0,0
32,0.8050887,1,18,0,1,0,0
29,0.002521694,0,22,0,1,0,0
41,0.1213691,2,24,0,1,0,0
44,0.5825592,1,23,1,1,0,0
38,0.1937249,4,24,0,1,0,0
40,0.3774494,4,17,0,1,0,0
54,0.1569845,3,24,0,1,0,0
39,0.7501007,1,21,0,1,0,0
42,0.03310886,1,20,1,1,0,0
42,0.4718006,1,22,1,1,0,0
43,0.3765057,4,21,0,1,0,0
42,0.636879,2,19,0,1,1,0
43,0.4835873,1,20,0,1,0,0
51,0.006232577,1,22,1,1,0,0
47,0.1808391,3,21,0,1,0,0
35,0.6688409,3,23,1,1,0,0
36,0.9246538,4,24,0,1,0,0
48,0.7791392,7,24,0,0,1,0
45,0.09134151,1,21,0,1,0,0
33,0.9992626,1,24,0,1,0,0
39,0.8562423,4,17,0,1,0,0
45,0.828202,3,18,0,1,0,0
43,0.8076959,1,15,0,1,0,0
30,0.06939637,3,23,0,1,0,0
32,0.03169667,4,22,1,1,0,0
57,0.9072683,7,21,0,0,0,0
41,0.05130439,0,21,1,1,1,0
38,0.208752,1,24,0,1,0,0
40,0.01641611,3,22,0,1,0,0
48,0.9173067,2,18,0,0,1,0
42,0.4240193,1,21,0,1,0,0
44,0.6576508,1,22,0,1,0,0
41,0.1757488,4,16,0,1,0,0
35,0.6006584,0,23,0,1,0,0
46,0.9851111,3,19,0,0,0,0
40,0.1615031,2,24,0,1,0,0
44,0.01293774,1,22,0,1,0,0
30,0.9873311,2,16,0,1,0,0
39,0.1001439,1,15,0,1,0,0
35,0.01564526,2,21,0,1,0,0
45,0.6059417,1,24,0,1,0,0
38,0.2827288,1,24,0,1,0,0
36,0.9077687,2,19,0,1,0,0
33,0.01364965,0,23,0,0,0,0
45,0.4178156,1,16,0,1,0,0
36,0.5815394,1,21,0,1,0,0
38,0.0366565,1,24,1,0,0,0
39,0.3693141,2,19,0,1,1,0
30,0.03487017,2,23,0,1,0,0
45,0.5205716,3,19,1,1,0,0
42,0.9965857,1,17,0,1,0,0
38,0.009016202,2,22,1,0,0,0
37,0.9906497,1,20,0,0,1,0
36,0.000232711,1,23,0,0,0,0
49,0.590664,1,24,0,1,0,0
34,0.6560313,1,17,0,0,0,0
48,9.66E-07,4,23,0,1,1,0
28,0.8639012,4,23,0,0,1,0
44,0.9972763,2,21,0,0,0,0
39,0.7989892,3,24,0,1,0,0
45,0.9256735,1,19,0,0,0,0
43,0.004929171,1,24,0,1,0,0
37,0.1427319,2,20,0,0,0,0
35,0.9759757,0,24,0,1,0,0
47,0.2950245,2,24,0,0,0,0
51,0.9912302,0,23,1,0,0,0
43,0.02119482,1,20,0,1,0,0
33,0.1859019,2,21,0,1,0,0
47,0.9344581,2,22,1,0,1,0
63,0.1917873,0,21,0,1,0,0
32,0.2094336,1,24,0,1,0,0
44,0.5101524,1,23,0,1,0,0
39,0.2315529,7,21,0,1,0,0
33,0.9965957,0,21,0,1,0,0
40,0.5147747,2,23,0,1,0,0
39,0.9995136,1,17,0,0,1,0
34,0.8885028,0,24,1,1,0,0
35,0.8303999,2,18,0,1,0,0
37,0.9283328,2,23,0,1,0,0
46,0.8180684,2,13,0,1,0,0
33,0.2674274,0,21,1,1,0,0
49,0.8601815,0,22,0,1,0,0
42,0.6337752,2,24,0,1,0,0
40,0.897841,1,18,0,0,0,0
38,0.3403363,1,24,0,1,0,0
47,0.4975347,1,10,0,0,0,0
42,0.5731777,1,22,1,1,0,0
40,0.7318097,4,23,0,1,1,0
32,0.4717799,2,16,0,1,1,0
28,0.9248979,0,24,0,0,0,0
45,0.8440441,3,23,0,1,0,0
33,2.08E-05,3,20,0,1,0,0
30,0.5651126,1,23,0,1,0,0
37,0.7478141,3,24,0,1,0,0
34,0.6376293,4,21,1,1,0,0
25,0.04955141,4,19,0,1,0,0
38,0.1719618,3,24,1,1,0,0
41,0.1893407,2,22,1,1,0,0
38,0.001228427,2,13,1,1,1,0
45,0.6858819,2,24,0,1,0,0
33,0.002312647,2,24,0,0,0,0
48,0.6944924,4,17,1,0,0,0
44,0.7663444,3,20,1,1,0,0
32,0.3013922,2,19,0,1,1,0
46,0.3521704,1,20,0,1,0,0
31,0.7788998,1,23,0,1,0,0
43,0.9976945,1,24,1,1,0,0
43,0.4779364,2,24,0,0,0,0
37,0.01642313,2,18,0,0,0,0
48,0.5933318,3,22,0,1,0,0
37,0.9226391,3,23,0,1,0,0
50,0.3589474,1,20,0,1,1,0
35,0.8274313,2,23,1,1,0,0
44,0.9996728,3,21,0,1,0,0
37,0.8888749,2,23,0,1,0,0
38,0.0120696,1,19,0,1,0,0
38,0.0965865,3,18,0,1,0,0
45,0.08306721,3,24,0,1,0,0
36,0.7794809,2,17,0,1,0,0
37,0.01334774,1,16,1,0,1,0
52,0.9957836,3,22,1,0,0,0
35,0.1873855,0,21,0,1,0,0
33,0.04254898,4,18,0,1,0,0
32,0.937347,5,13,0,1,1,0
44,0.5940095,3,18,1,1,0,0
42,0.7659654,1,16,0,1,0,0
42,0.01645224,8,18,1,1,1,0
38,0.9592357,3,20,0,0,1,0
59,0.0123334,3,23,0,1,0,0
37,0.01838623,6,21,0,1,0,0
27,0.0103967,1,24,0,1,0,0
40,0.308951,3,23,0,0,0,0
49,0.001697845,4,24,0,0,0,0
30,0.9983291,5,18,0,1,0,0
46,0.492355,6,24,1,1,1,0
31,0.6962589,3,24,0,1,0,0
53,0.9835386,2,24,0,0,0,0
36,0.4136803,3,21,0,1,0,0
37,0.9685061,2,23,0,0,1,0
31,0.2854034,4,24,1,0,1,0
45,0.599267,5,23,1,1,0,0
35,0.8420853,0,23,0,1,0,0
41,0.9980113,4,12,1,1,0,0
44,0.5658743,2,22,0,0,0,0
36,0.6145675,1,24,0,1,0,0
35,0.2391434,2,21,0,1,1,0
32,0.08419902,2,23,0,1,1,0
56,0.4155715,3,20,0,1,0,0
28,0.1260344,2,24,1,1,0,0
40,9.76E-05,3,24,1,0,0,0
29,0.01223073,1,16,0,0,0,0
42,0.7175247,3,24,0,1,0,0
60,0.2687495,3,24,0,0,0,0
49,0.7284576,1,23,0,0,1,0
44,0.000278277,0,20,0,0,1,0
41,0.6514683,3,23,1,1,0,0
52,0.07753566,2,22,0,0,0,0
39,0.1687147,7,24,0,1,0,0
40,0.839476,0,24,1,1,0,0
41,0.06713465,1,19,0,1,0,0
39,0.0369188,4,19,0,1,0,0
44,0.6350877,3,22,0,1,0,0
34,0.9507165,1,21,0,1,1,0
29,0.02193123,2,17,0,1,1,0
38,0.7800884,2,22,0,1,0,0
41,0.9842706,1,15,0,1,1,0
39,0.008015219,4,23,0,0,0,0
41,0.2366589,2,24,0,1,0,0
29,0.9418633,2,24,0,1,0,0
28,0.9156236,4,24,1,1,1,0
48,0.06000898,1,24,0,0,0,0
35,0.5115149,1,24,0,1,0,0
39,0.2365543,1,17,0,1,0,0
28,0.07986783,1,22,0,1,1,0
47,0.3160028,3,24,0,0,1,0
45,0.8674506,3,19,0,0,1,0
54,0.9938078,1,24,0,1,0,0
47,0.9985138,1,19,0,1,0,0
43,0.9003221,2,23,1,1,0,0
47,0.5489926,3,20,0,1,0,0
42,0.764828,3,24,0,0,0,0
40,3.72E-05,2,24,0,0,1,0
39,0.9997423,2,22,0,0,0,0
29,0.4224038,1,14,0,1,0,0
32,0.0358357,4,14,1,1,0,0
41,0.955058,3,24,0,1,0,0
55,9.46E-05,1,22,0,0,0,0
26,0.7746461,2,23,1,1,0,0
30,0.5266151,1,22,0,1,0,0
40,0.3760337,1,24,1,1,0,0
46,0.06191871,3,23,0,1,0,0
55,0.9999893,0,19,0,1,0,0
40,0.9586289,1,14,0,0,0,0
43,0.3750221,0,22,1,1,0,0
40,0.7633749,2,21,1,1,0,0
38,0.8779129,1,20,0,1,0,0
33,0.2399211,0,20,1,1,0,0
42,0.000268349,2,19,0,1,0,0
43,0.006225915,4,22,0,1,0,0
40,0.2967712,0,21,0,1,0,0
43,0.1356861,3,19,0,1,1,0
53,0.770104,2,23,1,1,0,0
36,0.04768513,3,22,1,1,0,0
41,0.1655904,1,12,0,1,0,0
39,0.04080594,1,23,1,1,0,0
43,0.1133189,2,24,0,1,0,0
33,0.9624732,2,19,0,1,0,0
43,0.9577999,2,23,0,1,0,0
38,0.01043473,1,24,0,0,0,0
41,0.3143066,5,22,0,1,0,0
34,0.1509174,5,18,1,1,0,0
41,0.1432765,2,21,0,0,0,0
41,0.27513,1,24,0,0,0,0
33,0.3623022,4,24,0,0,1,0
31,0.9292209,1,24,0,0,0,0
35,0.1230232,1,12,0,0,1,0
34,0.8378994,0,20,0,1,0,0
46,0.3918638,0,22,0,0,0,0
60,0.2596136,1,24,0,1,0,0
40,0.6749922,1,20,0,1,1,0
40,0.9705687,2,18,0,1,0,0
40,0.9993755,0,21,0,0,0,0
34,0.4718074,1,21,0,0,1,0
44,0.5742241,5,21,0,0,0,0
34,0.3000931,4,22,1,1,0,0
35,0.000323871,2,19,0,1,0,0
38,0.5218705,1,24,0,1,0,0
54,0.7253071,0,23,1,0,0,0
30,0.05958014,2,22,0,0,1,0
38,0.5169463,3,22,0,1,0,0
34,0.9455124,3,24,0,1,0,0
42,0.003094414,2,18,0,1,0,0
37,0.001269621,2,18,0,1,0,0
41,0.4837112,2,15,0,1,0,0
32,0.5718492,4,17,0,1,0,0
41,0.05941212,2,22,0,1,0,0
42,0.4358867,5,21,0,1,1,0
41,0.9968323,1,19,0,0,0,0
29,0.3460074,0,24,0,1,0,0
35,0.00017043,1,19,0,0,0,0
36,0.422202,3,23,0,1,0,0
39,0.4692206,3,18,0,1,0,0
38,0.000170695,1,19,0,1,0,0
41,0.5813986,3,12,1,1,0,0
45,0.8077915,1,19,0,1,0,0
34,0.7050856,1,20,0,1,0,0
38,0.0574035,4,21,0,0,1,0
42,0.0201522,1,22,0,1,0,0
41,0.1572227,1,23,0,1,0,0
35,0.003664345,2,19,0,0,1,0
40,0.004894636,1,23,0,0,0,0
50,0.3095641,2,24,1,1,0,0
47,0.6642849,7,21,0,1,0,0
22,0.4868469,2,23,0,1,0,0
45,0.2315209,1,9,0,0,0,0
37,0.7130825,1,24,0,1,0,0
35,0.04893113,1,20,0,0,0,0
39,0.8965773,5,20,0,0,0,0
36,0.2250405,0,21,1,0,0,0
38,0.05619086,1,23,0,0,0,0
48,0.5282811,1,22,1,0,0,0
38,0.5434042,2,23,1,1,0,0
45,0.2879564,3,23,0,1,0,0
38,0.8763523,3,19,1,0,0,0
41,0.8328046,3,17,0,0,0,0
47,0.322823,4,17,0,1,0,0
42,0.7377568,1,21,0,1,0,0
41,0.6966968,2,24,1,0,1,0
37,0.4679583,2,23,0,1,0,0
35,0.04895986,2,24,0,1,0,0
35,0.7708378,5,24,0,0,1,0
45,0.3552893,2,18,0,1,1,0
43,0.03586777,1,20,0,0,0,0
34,0.007650503,3,24,0,0,0,0
38,0.7959947,2,19,0,1,0,0
38,0.5841117,1,13,0,0,0,0
37,0.007281465,3,22,1,1,0,0
44,0.9013695,0,23,0,1,0,0
31,0.1968729,2,24,0,1,1,0
40,0.9201518,1,18,0,1,0,0
44,0.9946514,0,23,0,1,0,0
35,0.4313417,3,21,0,1,0,0
34,0.04853053,1,13,1,1,0,0
38,0.8136835,1,24,1,0,0,0
43,0.000497776,2,23,0,1,0,0
49,0.1593162,0,24,0,1,0,0
45,0.004700263,0,20,1,0,0,0
37,0.05664295,0,22,0,1,0,0
48,0.6714825,2,24,0,0,0,0
38,0.213684,1,23,0,0,0,0
43,0.09244421,0,24,0,1,0,0
40,0.02203989,4,20,0,1,0,0
50,0.006342396,1,24,0,1,0,0
40,0.3871559,0,23,0,1,0,0
30,0.05835911,1,20,0,0,0,0
39,0.02130517,2,21,0,1,0,0
42,0.02783155,3,22,1,1,0,0
34,0.7681571,1,23,1,1,0,0
45,0.1620264,1,24,0,1,0,0
39,0.7645016,3,19,1,1,0,0
41,0.9344912,2,16,0,0,0,0
52,0.9998801,3,22,0,0,0,0
30,0.8364155,4,12,0,1,1,0
31,0.602769,1,24,0,1,0,0
38,0.3697796,1,23,0,1,0,0
38,0.2329326,1,24,0,1,0,0
33,0.003066614,4,23,0,1,0,0
50,0.7639177,1,11,0,1,0,0
48,0.006245321,2,24,0,1,0,0
41,0.1245143,2,17,0,1,0,0
40,0.4831836,1,24,1,0,0,0
38,0.1986207,3,24,0,0,0,0
46,0.9979293,3,22,0,0,0,0
40,0.5999273,3,24,0,1,0,0
49,0.230115,1,21,1,1,0,0
35,0.1667522,0,20,0,1,0,0
45,0.8174563,2,22,0,1,0,0
36,0.3281844,4,23,0,1,0,0
41,0.2447537,1,21,0,1,0,0
42,0.3880947,2,17,0,1,0,0
28,0.3982896,2,23,1,0,0,0
44,0.9559856,1,20,0,0,0,0
42,0.2426085,1,21,0,1,0,0
38,0.1320071,1,20,0,0,0,0
46,0.05976249,2,14,0,1,0,0
35,0.3178177,3,24,0,1,0,0
37,0.01956417,1,20,1,1,0,0
54,0.9548311,3,12,1,1,0,0
54,0.8631053,2,24,0,1,0,0
45,0.9780199,2,14,0,1,1,0
44,0.3053961,2,19,0,1,1,0
33,0.08456616,1,18,0,1,0,0
39,0.9453506,1,20,0,1,0,0
33,0.6373607,1,20,0,1,0,0
34,0.0118599,3,23,0,1,0,0
53,5.69E-05,2,24,0,1,0,0
38,0.2353449,2,24,0,0,0,0
38,0.2061451,1,23,1,1,0,0
36,0.02876036,2,24,0,1,0,0
33,0.2504314,1,24,0,1,0,0
43,0.8860733,1,15,0,1,0,0
43,0.1732041,1,13,0,1,1,0
40,0.5072767,1,22,0,0,0,0
47,0.9994367,1,24,0,1,0,0
37,0.000805857,3,24,0,0,0,0
34,0.7258075,3,12,1,0,0,0
41,0.7324953,1,19,0,1,0,0
47,0.3775547,5,23,1,0,1,0
36,0.5656098,4,22,0,1,0,0
43,0.4369835,1,13,1,1,0,0
32,0.1349931,2,21,0,1,0,0
31,0.2790204,2,23,0,1,0,0
41,0.9767499,2,23,1,0,1,0
40,0.930665,0,21,0,1,1,0
42,0.000101123,2,21,0,1,0,0
42,0.04592279,4,22,0,0,1,0
38,2.65E-05,3,14,0,1,1,0
37,0.1814325,3,17,1,1,0,0
45,0.9622243,0,21,0,1,0,0
35,0.3600634,1,21,0,1,0,0
52,0.4876801,1,24,0,0,0,0
43,0.5868188,1,23,0,1,0,0
27,0.7368914,1,16,0,0,0,0
30,0.0288249,4,17,0,0,0,0
37,0.05429186,2,23,0,1,0,0
47,0.2046308,1,21,1,1,0,0
31,0.8641304,2,14,1,0,1,0
38,0.6989191,0,24,0,0,0,0
34,0.4969901,1,23,0,1,0,0
39,0.7248941,1,23,1,1,0,0
32,0.6562695,1,23,0,1,0,0
29,0.1663319,3,22,0,0,0,0
50,0.6320854,1,20,0,0,0,0
33,0.05946539,1,24,1,1,0,0
40,0.2277285,2,23,1,1,0,0
48,0.4663054,2,23,0,1,0,0
34,0.001234372,3,20,0,0,0,0
40,0.4808504,5,21,0,0,0,0
58,0.3817404,2,20,0,1,0,0
32,0.4926511,1,23,0,0,1,0
42,0.9208431,0,23,0,1,0,0
29,0.3974329,0,13,0,0,0,0
40,0.02005991,4,24,0,1,0,0
43,0.09702356,4,22,0,1,0,0
38,0.8835807,2,22,0,1,0,0
45,0.9081759,1,22,0,1,0,0
45,0.06326948,2,19,0,1,1,0
43,0.6932653,1,21,0,0,1,0
47,0.2413669,2,23,0,0,0,0
48,0.3391472,1,23,0,1,0,0
52,0.7551356,6,21,0,1,0,0
46,0.000175413,1,24,0,1,0,0
40,0.6201617,2,23,0,0,0,0
41,0.1041085,1,23,0,1,0,0
51,0.1031786,1,21,0,1,0,0
45,0.09261464,3,21,0,1,0,0
36,0.08756162,1,17,0,0,0,0
34,0.002355454,3,23,1,1,1,0
43,0.29779,1,22,1,1,0,0
40,0.1418209,2,24,0,1,0,0
37,0.8633663,1,24,0,1,0,0
44,0.4081514,3,23,0,1,0,0
29,0.2457106,3,22,0,1,0,0
24,0.9970417,3,23,1,0,0,0
37,0.8506603,1,22,0,1,0,0
27,0.006971008,2,23,0,0,0,0
44,0.08114233,0,15,1,1,0,0
50,0.07501348,4,13,0,1,0,0
32,0.8359648,0,24,0,0,0,0
50,0.0214437,2,23,1,1,0,0
38,0.9499561,1,24,0,1,0,0
35,0.7733668,2,24,1,1,0,0
43,0.05689024,3,15,1,1,0,0
53,0.03523368,2,22,0,1,0,0
39,0.007094168,2,20,0,1,0,0
28,0.3847358,2,21,0,1,0,0
46,0.8677361,5,21,0,0,0,0
37,0.5889407,7,24,0,0,1,0
35,0.009478617,2,19,0,1,1,0
40,0.7824271,3,23,0,1,1,0
34,0.4947599,1,23,0,1,0,0
40,0.008202233,2,22,1,0,1,0
39,0.5247139,3,23,0,0,0,0
34,0.05452745,3,20,0,0,1,0
43,0.09525125,1,23,1,0,0,0
44,0.06980406,2,17,0,1,0,0
40,0.2847176,2,20,0,0,0,0
45,0.7524013,4,24,0,1,0,0
41,0.276735,3,24,0,1,0,0
51,0.5052141,3,20,0,1,0,0
51,0.01021971,6,23,1,1,0,0
42,0.0632797,1,24,0,1,0,0
42,0.4637819,2,23,1,1,0,0
36,0.9357425,0,19,0,0,0,0
30,0.1976803,1,22,0,0,1,0
46,0.01001405,2,23,0,0,0,0
41,0.5703703,3,22,0,0,0,0
32,0.7485989,0,23,0,0,1,0
42,0.6682978,1,22,0,0,0,0
38,0.04978821,1,24,0,1,0,0
48,0.3730464,2,21,0,1,0,0
40,0.000581341,0,22,0,1,0,0
50,0.9998085,2,23,0,1,0,0
36,0.2038422,1,21,0,1,0,0
38,0.8186568,3,23,0,1,0,0
43,0.9990417,3,24,1,0,1,0
41,0.06062729,3,21,0,1,1,0
44,0.1578378,0,15,0,1,0,0
48,0.1497141,3,15,0,0,1,0
59,0.06479962,2,22,1,0,0,0
34,0.003055701,3,18,0,1,1,0
42,0.8730304,2,18,0,1,0,0
34,0.001341698,1,18,0,1,0,0
32,0.9053618,1,24,0,0,0,0
41,0.2141969,2,18,0,0,0,0
40,0.4406361,1,16,0,0,0,0
35,0.9444952,1,24,0,1,0,0
43,0.9448891,2,19,0,1,1,0
53,0.00282547,1,24,0,1,0,0
43,0.05468697,1,23,0,1,0,0
36,0.03977926,3,24,0,1,0,0
39,0.01970349,3,24,0,0,0,0
45,0.2309843,1,18,0,1,0,0
33,0.7699305,3,24,0,1,0,0
38,0.9823592,1,22,0,1,1,0
38,0.9985027,2,24,0,1,1,0
37,0.9949797,1,23,0,1,0,0
47,0.1803896,0,24,1,1,0,0
54,0.002836609,2,24,1,1,1,0
43,0.9812067,2,17,0,0,0,0
41,0.4113976,3,20,0,1,1,0
46,0.003933537,0,19,0,0,0,0
49,0.006840785,0,23,0,1,0,0
40,0.3581383,3,21,0,1,1,0
49,0.8446546,2,12,0,0,1,0
28,0.7715477,1,24,0,1,0,0
41,0.4659211,0,24,0,0,0,0
48,0.08931602,0,20,0,1,0,0
31,0.001763235,2,19,0,0,1,0
42,0.736994,2,23,0,1,0,0
28,0.4924161,2,18,0,0,0,0
45,0.3432832,2,24,0,0,0,0
35,0.9611754,3,18,0,1,0,0
34,0.9088036,1,23,0,0,1,0
46,0.7987345,2,18,1,1,0,0
37,0.9862779,1,21,0,1,0,0
46,0.9831884,1,21,1,1,0,0
36,0.9443898,5,24,0,1,0,0
38,0.007216843,0,20,0,0,0,0
35,0.5520423,1,23,0,0,0,0
44,0.6864819,2,17,0,1,0,0
39,3.10E-05,3,19,0,0,1,0
44,0.7337732,1,15,0,0,0,0
36,0.9506285,2,18,0,1,0,0
29,0.9739796,2,19,0,1,0,0
55,0.7846598,3,24,0,0,0,0
39,0.7795072,3,22,0,1,1,0
40,0.3115644,2,22,0,1,0,0
35,0.5781768,3,23,0,1,0,0
54,0.4864727,6,16,0,0,0,0
46,0.2550787,0,16,0,0,0,0
42,0.1183834,8,24,0,1,0,0
29,0.01922791,1,23,0,1,0,0
42,0.1620218,0,16,1,1,0,0
37,0.5543519,1,22,0,1,0,0
29,0.669642,4,21,1,0,0,0
42,0.1309773,3,18,0,1,0,0
35,0.06979221,1,23,0,0,0,0
36,0.13318,0,23,0,0,0,0
54,0.6213214,4,18,0,1,1,0
27,0.2315159,1,22,1,1,0,0
28,0.3576442,1,19,0,1,0,0
38,0.65992,0,22,0,1,0,0
46,0.2006383,3,22,0,1,0,0
35,0.04015119,3,19,0,1,1,0
33,0.9996295,1,16,0,1,0,0
39,0.1745097,3,24,0,1,0,0
39,0.4237511,1,24,1,1,1,0
46,0.2311473,1,24,0,0,0,0
41,0.02021207,2,24,0,1,0,0
34,0.005296735,2,17,0,1,0,0
35,0.025399,3,24,0,1,0,0
45,0.3770055,1,24,0,0,0,0
53,0.6965048,2,13,0,0,1,0
32,0.275164,3,23,0,0,1,0
43,0.0364892,2,24,0,1,0,0
38,0.2857937,2,22,0,1,0,0
46,0.687427,1,20,0,0,0,0
53,0.00342729,2,22,0,1,0,0
38,0.04213824,3,18,0,1,0,0
50,0.8397512,3,23,1,1,0,0
46,0.004561038,2,19,0,0,0,0
42,0.03098219,3,23,1,1,0,0
39,0.1510195,2,24,0,1,0,0
41,0.9312003,0,19,0,1,0,0
45,0.1423058,1,21,0,0,0,0
48,0.9986868,3,19,1,1,1,0
38,0.7521898,7,22,1,1,0,0
39,0.8669423,3,24,0,0,1,0
42,0.9734179,1,14,0,1,0,0
38,0.3945455,2,17,0,0,1,0
44,0.9960713,1,14,0,1,0,0
38,0.2117156,3,21,1,1,0,0
34,0.3707029,1,19,0,1,0,0
